id,Stop_name,Stop_code,Common_code,Latitude,Longitude,Road_side,Road_number,Street,County,Parish,Village
"2256,""Rimši"",""13818"",""2642"",""55.9756877"",""26.4542750"",""Labā"",""V679"","""",""Daugavpils novads"",""Līksnas pagasts"",""Rimši"""
"2257,""Rinči"",""14920"",""4674"",""56.2087032"",""26.7576152"",""Kreisā"",""V749"","""",""Preiļu novads"",""Aizkalnes pagasts"","""""
"2258,""Rinči"",""14921"",""4674"",""56.2087544"",""26.7571184"",""Labā"",""V749"","""",""Preiļu novads"",""Aizkalnes pagasts"","""""
"2259,""Robeža"",""15131"",""4994"",""57.0464416"",""26.9321828"",""Labā"",""P36"","""",""Gulbenes novads"",""Stradu pagasts"","""""
"2260,""Robeža"",""13092"",""864"",""57.0455451"",""26.9340883"",""Labā"",""P36"","""",""Rugāju novads"",""Rugāju pagasts"","""""
"2261,""Robežnieki"",""13599"",""2070"",""57.5029941"",""27.2565949"",""Labā"",""V390"","""",""Alūksnes novads"",""Mārkalnes pagasts"","""""
"2262,""Robežnieki"",""13600"",""2070"",""57.5030599"",""27.2564903"",""Kreisā"",""V390"","""",""Alūksnes novads"",""Mārkalnes pagasts"","""""
"2263,""Robežu iela"",""13995"",""2893"",""56.5366907"",""21.1867417"",""Labā"",""A9"",""Rīgas iela "",""Grobiņas novads"",""Grobiņas pilsēta"","""""
"2264,""Robežu iela"",""15784"",""6556"",""56.5004194"",""25.8487318"",""Kreisā"",""P76"",""P76 255-267"",""Jēkabpils"","""","""""
"2265,""Robežu iela"",""15785"",""6557"",""56.6645191"",""23.7349258"",""Kreisā"",""P99"",""Kalnciema ceļš 43"",""Jelgava"","""","""""
"2266,""Robežu iela"",""15786"",""6557"",""56.6651100"",""23.7347280"",""Labā"",""P99"",""Kalnciema ceļš 54"",""Jelgava"","""","""""
"2267,""Rogu ceļš"",""15787"",""6558"",""56.6777411"",""23.7241527"",""Labā"",""P99"",""Kalnciema ceļš 120"",""Jelgava"","""","""""
"2268,""Rogu ceļš"",""15788"",""6558"",""56.6787842"",""23.7232422"",""Kreisā"",""P99"",""Kalnciema ceļš 89B"",""Jelgava"","""","""""
"2270,""Romanišķi"",""14342"",""3611"",""55.8601233"",""26.4404569"",""Labā"",""A14"","""",""Daugavpils novads"",""Kalkūnes pagasts"","""""
"2271,""Romanišķi"",""14343"",""3611"",""55.8596163"",""26.4428899"",""Kreisā"",""A14"","""",""Daugavpils novads"",""Kalkūnes pagasts"","""""
"2272,""Romanova"",""14387"",""3667"",""55.9826241"",""26.8382779"",""Labā"",""V687"","""",""Daugavpils novads"",""Biķernieku pagasts"",""Biķernieki"""
"2273,""Romanova"",""14388"",""3667"",""55.9828399"",""26.8399215"",""Kreisā"",""V687"","""",""Daugavpils novads"",""Biķernieku pagasts"",""Biķernieki"""
"2274,""Romas"",""13809"",""2635"",""57.4831379"",""25.4614516"",""Labā"",""V187"","""",""Beverīnas novads"",""Kauguru pagasts"","""""
"2275,""Romas"",""13810"",""2635"",""57.4831822"",""25.4614073"",""Kreisā"",""V187"","""",""Beverīnas novads"",""Kauguru pagasts"","""""
"2276,""Romas krogs"",""15789"",""6559"",""56.6153588"",""23.7226538"",""A/V"",""A8"",""Lietuvas šoseja 112"",""Jelgava"","""","""""
"2277,""Romuliški"",""13625"",""2178"",""56.0034988"",""27.4347398"",""Labā"",""P61"","""",""Krāslavas novads"",""Skaistas pagasts"","""""
"2278,""Romuliški"",""13626"",""2178"",""56.0040555"",""27.4348491"",""Kreisā"",""P61"","""",""Krāslavas novads"",""Skaistas pagasts"","""""
"2279,""Roņi"",""14251"",""3418"",""57.5829382"",""26.2222093"",""Kreisā"",""P23"","""",""Valkas novads"",""Zvārtavas pagasts"","""""
"2280,""Roņi"",""14252"",""3418"",""57.5829407"",""26.2231934"",""Labā"",""P23"","""",""Valkas novads"",""Zvārtavas pagasts"","""""
"2281,""Rosica 2"",""14316"",""3578"",""56.4102070"",""27.5983386"",""Labā"",""V579"","""",""Rēzeknes novads"",""Stoļerovas pagasts"","""""
"2282,""Rosica 2"",""14317"",""3578"",""56.4102672"",""27.5983822"",""Kreisā"",""V579"","""",""Rēzeknes novads"",""Stoļerovas pagasts"","""""
"2284,""Rotiņas"",""14658"",""3982"",""56.0017518"",""26.3008020"",""Labā"",""V719"",""Centrālā iela 18"",""Ilūkstes novads"",""Pilskalnes pagasts"",""Doļnaja"""
"2285,""Rotiņas"",""14659"",""3982"",""56.0018183"",""26.3008321"",""Kreisā"",""V719"",""Centrālā iela 18"",""Ilūkstes novads"",""Pilskalnes pagasts"",""Doļnaja"""
"2286,""Rozes"",""15253"",""5446"",""55.8067343"",""26.8772050"",""Kreisā"",""V707"","""",""Daugavpils novads"",""Salienas pagasts"","""""
"2287,""Rozes"",""15254"",""5446"",""55.8062813"",""26.8776415"",""Labā"",""V707"","""",""Daugavpils novads"",""Salienas pagasts"",""Šlapaki"""
"2288,""Roznieki"",""14818"",""4341"",""55.8108136"",""26.3985452"",""Labā"",""A13"","""",""Daugavpils novads"",""Kalkūnes pagasts"","""""
"2289,""Roznieki"",""14819"",""4341"",""55.8112740"",""26.3994472"",""Kreisā"",""A13"","""",""Daugavpils novads"",""Kalkūnes pagasts"","""""
"2290,""Rožkalni"",""14891"",""4557"",""56.7283005"",""24.1979123"",""Kreisā"",""V27"","""",""Ķekavas novads"",""Ķekavas pagasts"",""Dzērumi"""
"2291,""Rožkalni"",""14892"",""4557"",""56.7285623"",""24.1968487"",""Labā"",""V27"","""",""Ķekavas novads"",""Ķekavas pagasts"",""Dzērumi"""
"2292,""Rožkalni"",""15791"",""6561"",""56.9129671"",""24.2372357"",""Labā"",""V35"",""Granīta iela"",""Ropažu novads"","""",""Rumbula"""
"2293,""Rožkalni"",""15792"",""6561"",""56.9130652"",""24.2361202"",""Kreisā"",""V35"",""Granīta iela"",""Ropažu novads"","""","""""
"2294,""Rožu lauki"",""14813"",""4336"",""55.8358880"",""27.2168292"",""Labā"",""V633"","""",""Krāslavas novads"",""Kaplavas pagasts"","""""
"2295,""Rubeņi"",""14128"",""3203"",""57.2517355"",""24.6584920"",""Labā"",""V39"","""",""Limbažu novads"",""Vidrižu pagasts"","""""
"2296,""Rubeņi"",""14129"",""3203"",""57.2522978"",""24.6564586"",""Kreisā"",""V39"","""",""Limbažu novads"",""Vidrižu pagasts"","""""
"2297,""Rūdas"",""15793"",""6562"",""56.9267649"",""24.0027079"",""Labā"",""P133"","""",""Mārupes novads"","""","""""
"2298,""Rūdas"",""15794"",""6562"",""56.9267689"",""24.0021494"",""Kreisā"",""P133"","""",""Mārupes novads"","""","""""
"2299,""Rude"",""15008"",""4849"",""56.7494415"",""21.7992657"",""Labā"",""V1272"","""",""Kuldīgas novads"",""Laidu pagasts"",""Rude"""
"2300,""Rude"",""15009"",""4849"",""56.7495006"",""21.7988878"",""Kreisā"",""V1272"","""",""Kuldīgas novads"",""Laidu pagasts"",""Rude"""
"2301,""Rudeņi"",""14611"",""3942"",""56.0824137"",""26.2242486"",""Labā"",""V710"","""",""Ilūkstes novads"",""Dvietes pagasts"","""""
"2302,""Rudeņi"",""14612"",""3942"",""56.0826518"",""26.2238644"",""Kreisā"",""V710"","""",""Ilūkstes novads"",""Dvietes pagasts"","""""
"2303,""Rudeņi"",""14944"",""4713"",""56.3027481"",""27.7574731"",""Kreisā"",""P49"","""",""Ludzas novads"",""Pildas pagasts"","""""
"2304,""Rudeņi"",""14945"",""4713"",""56.3027799"",""27.7573087"",""Labā"",""P49"","""",""Ludzas novads"",""Pildas pagasts"","""""
"2305,""Rudiņu pagrieziens"",""13811"",""2638"",""57.1919028"",""25.8228530"",""Kreisā"",""V235"","""",""Jaunpiebalgas novads"",""Zosēnu pagasts"","""""
"2306,""Rudiņu pagrieziens"",""13812"",""2638"",""57.1920595"",""25.8231166"",""Labā"",""V235"","""",""Jaunpiebalgas novads"",""Zosēnu pagasts"","""""
"2307,""Ruduši"",""15100"",""4971"",""56.2861097"",""27.7518607"",""Kreisā"",""P49"","""",""Ludzas novads"",""Rundēnu pagasts"","""""
"2308,""Ruduši"",""15101"",""4971"",""56.2861404"",""27.7516675"",""Labā"",""P49"","""",""Ludzas novads"",""Rundēnu pagasts"","""""
"2309,""Ruģēni"",""13938"",""2833"",""57.5759593"",""25.4077092"",""Kreisā"",""V186"","""",""Burtnieku novads"",""Valmieras pagasts"","""""
"2310,""Ruģēni"",""13939"",""2833"",""57.5759603"",""25.4078502"",""Labā"",""V186"","""",""Burtnieku novads"",""Valmieras pagasts"","""""
"2311,""Rukoniški"",""14450"",""3747"",""56.0401360"",""26.4804260"",""Labā"",""V678"","""",""Daugavpils novads"",""Vaboles pagasts"","""""
"2312,""Ruķi"",""14055"",""2954"",""57.4965813"",""25.8757392"",""Kreisā"",""P25"","""",""Strenču novads"",""Plāņu pagasts"","""""
"2313,""Ruķi"",""14056"",""2954"",""57.4972005"",""25.8742142"",""Labā"",""P25"","""",""Strenču novads"",""Plāņu pagasts"","""""
"2314,""Rūķi"",""15795"",""6563"",""57.3785212"",""23.0229702"",""Kreisā"",""P131"","""",""Mērsraga novads"","""",""Upesgrīva"""
"2315,""Rūķi"",""15796"",""6563"",""57.3792059"",""23.0217536"",""Labā"",""P131"","""",""Mērsraga novads"","""",""Upesgrīva"""
"2316,""Ruķinišķi"",""14451"",""3749"",""56.0399368"",""26.4801981"",""Kreisā"",""V678"","""",""Daugavpils novads"",""Vaboles pagasts"","""""
"2317,""Rūķīši"",""14820"",""4344"",""57.3097349"",""27.1047428"",""Kreisā"",""V398"","""",""Alūksnes novads"",""Jaunannas pagasts"","""""
"2318,""Rūķīši"",""14821"",""4344"",""57.3097648"",""27.1044983"",""Labā"",""V398"","""",""Alūksnes novads"",""Jaunannas pagasts"","""""
"2319,""Ruļļi"",""15797"",""6566"",""56.6038383"",""23.6804480"",""Labā"",""P95"",""Tērvetes iela 258"",""Jelgava"","""","""""
"2320,""Ruļļi"",""15798"",""6566"",""56.6054039"",""23.6811835"",""Kreisā"",""P95"",""Tērvetes iela 258"",""Jelgava"","""","""""
"2321,""Rumbas"",""15221"",""5315"",""56.8924252"",""22.9793879"",""Labā"",""V1452"","""",""Tukuma novads"",""Irlavas pagasts"","""""
"2322,""Runcavnieki"",""14238"",""3407"",""56.3356955"",""26.7044090"",""Kreisā"",""V751"","""",""Riebiņu novads"",""Riebiņu pagasts"","""""
"2323,""Runcavnieki"",""14239"",""3407"",""56.3357247"",""26.7043936"",""Labā"",""V751"","""",""Riebiņu novads"",""Riebiņu pagasts"","""""
"2324,""Runģi"",""15799"",""6568"",""56.4094666"",""23.5539601"",""Labā"","""","""",""Jelgavas novads"",""Vilces pagasts"","""""
"2325,""Rūni"",""14344"",""3615"",""56.5358788"",""27.4821645"",""Labā"",""V550"","""",""Rēzeknes novads"",""Griškānu pagasts"","""""
"2326,""Rūni"",""14345"",""3615"",""56.5365823"",""27.4828940"",""Kreisā"",""V550"","""",""Rēzeknes novads"",""Griškānu pagasts"","""""
"2327,""Ruņģi"",""15800"",""6569"",""56.4094390"",""23.5536874"",""Kreisā"","""","""",""Jelgavas novads"",""Vilces pagasts"","""""
"2328,""Rūpnīca"",""13195"",""4872"",""57.2618454"",""22.5781925"",""Kreisā"",""P125"","""",""Talsu novads"",""Talsu pilsēta"","""""
"2329,""Rūpnīca"",""15038"",""4872"",""57.2625080"",""22.5782013"",""Labā"",""P125"","""",""Talsu novads"",""Talsu pilsēta"",""Talsi"""
"2330,""Rūpnieki"",""13879"",""2734"",""57.3305072"",""26.9956781"",""Kreisā"",""V396"","""",""Alūksnes novads"",""Annas pagasts"","""""
"2331,""Rūpnieki"",""13880"",""2734"",""57.3306088"",""26.9955742"",""Labā"",""V396"","""",""Alūksnes novads"",""Annas pagasts"","""""
"2332,""Rūpnieku iela"",""14879"",""4544"",""56.8126907"",""24.6352509"",""Labā"",""V996"",""Brīvības iela"",""Ogres novads"",""Ogres pilsēta"",""Ogre"""
"2333,""Rūpnieku iela"",""14880"",""4544"",""56.8131361"",""24.6334208"",""Kreisā"",""V996"",""Brīvības iela"",""Ogres novads"",""Ogres pilsēta"",""Ogre"""
"2334,""Rušona"",""14899"",""4602"",""56.1863600"",""26.9697595"",""Labā"",""V744"","""",""Riebiņu novads"",""Rušonas pagasts"","""""
"2335,""Rūtiņas"",""15801"",""6576"",""57.1827843"",""24.6040435"",""Kreisā"",""V79"","""",""Sējas novads"","""","""""
"2336,""Rūtiņas"",""15802"",""6576"",""57.1833158"",""24.6036321"",""Labā"",""V79"","""",""Sējas novads"","""","""""
"2337,""Rutki"",""14953"",""4725"",""56.4148451"",""27.6721559"",""Labā"",""V524"","""",""Ludzas novads"",""Ņukšu pagasts"","""""
"2338,""Rutki"",""14954"",""4725"",""56.4150096"",""27.6722807"",""Kreisā"",""V524"","""",""Ludzas novads"",""Ņukšu pagasts"","""""
"2339,""Sadovaja"",""13518"",""1955"",""56.4284090"",""27.0993890"",""Kreisā"",""P59"","""",""Rēzeknes novads"",""Silmalas pagasts"","""""
"2340,""Sadovaja"",""13519"",""1955"",""56.4276980"",""27.0986540"",""Labā"",""P59"","""",""Rēzeknes novads"",""Silmalas pagasts"","""""
"2341,""Saiva"",""15803"",""6578"",""56.9557106"",""23.6054360"",""Kreisā"","""",""Skolas iela"",""Jūrmala"","""","""""
"2342,""Saiva"",""15804"",""6578"",""56.9560253"",""23.6048807"",""Labā"","""",""Skolas iela"",""Jūrmala"","""","""""
"2343,""Salacgrīvas AAS"",""14084"",""2991"",""57.7437907"",""24.3594040"",""Kreisā"",""A1"","""",""Salacgrīvas novads"",""Salacgrīvas pilsēta"",""Salacgrīva"""
"2344,""Salacgrīvas AAS"",""14085"",""2991"",""57.7451026"",""24.3595107"",""Labā"",""A1"","""",""Salacgrīvas novads"",""Salacgrīvas pilsēta"",""Salacgrīva"""
"2345,""Salandzejs"",""15142"",""5003"",""55.8187916"",""26.8013150"",""Kreisā"",""P69"","""",""Daugavpils novads"",""Vecsalienas pagasts"","""""
"2346,""Salandzejs"",""15143"",""5003"",""55.8188420"",""26.8004585"",""Labā"",""P69"","""",""Daugavpils novads"",""Vecsalienas pagasts"","""""
"2347,""Salas"",""14796"",""4297"",""57.1838173"",""22.8902648"",""Kreisā"",""V1431"","""",""Talsu novads"",""Balgales pagasts"","""""
"2348,""Salas"",""14797"",""4297"",""57.1846548"",""22.8901398"",""Labā"",""V1431"","""",""Talsu novads"",""Balgales pagasts"","""""
"2349,""Salas iela"",""15805"",""6579"",""56.9519176"",""23.7678507"",""Kreisā"","""",""Slokas iela"",""Jūrmala"","""","""""
"2350,""Salas iela"",""15806"",""6579"",""56.9520500"",""23.7683941"",""Labā"","""",""Slokas iela"",""Jūrmala"","""","""""
"2351,""Salnēni"",""13912"",""2771"",""56.1135436"",""25.8666644"",""Kreisā"",""V822"","""",""Aknīstes novads"",""Asares pagasts"","""""
"2352,""Salnēni"",""13913"",""2771"",""56.1139022"",""25.8659376"",""Labā"",""V822"","""",""Aknīstes novads"",""Asares pagasts"","""""
"2353,""Sanatorija 'Dzintarkrasts'"",""12957"",""559"",""56.9691507"",""23.5739474"",""Kreisā"","""",""Kolkas iela"",""Jūrmala"","""","""""
"2354,""Sanatorija 'Dzintarkrasts'"",""12901"",""559"",""56.9696410"",""23.5719250"",""Labā"","""",""Kolkas iela"",""Jūrmala"","""","""""
"2355,""Sanatorija 'Jaunķemeri'"",""12982"",""561"",""56.9714625"",""23.5642204"",""Kreisā"",""P128"",""Kolkas iela"",""Jūrmala"","""","""""
"2356,""Sanatorija 'Jaunķemeri'"",""12978"",""561"",""56.9721884"",""23.5624402"",""Labā"",""P128"",""Kolkas iela"",""Jūrmala"","""","""""
"2357,""Sanatorija 'Saulstari”"",""14040"",""2937"",""56.8141878"",""24.6198203"",""Labā"",""V967"",""J.Čakstes prospekts"",""Ogres novads"",""Ogres pilsēta"",""Ogre"""
"2358,""Sanatorija 'Saulstari”"",""14041"",""2937"",""56.8143462"",""24.6195993"",""Kreisā"",""V967"",""J.Čakstes prospekts"",""Ogres novads"",""Ogres pilsēta"",""Ogre"""
"2359,""Sanatorija Ķemeri"",""15807"",""6588"",""56.9477642"",""23.5025774"",""Kreisā"","""",""Tūristu iela"",""Jūrmala"","""","""""
"2360,""Sanatorija Ķemeri"",""15808"",""6588"",""56.9473222"",""23.5014120"",""Labā"","""",""Tūristu iela"",""Jūrmala"","""","""""
"2362,""Sapožniki"",""13252"",""1245"",""56.3315806"",""27.7749652"",""Kreisā"",""P49"","""",""Ludzas novads"",""Pildas pagasts"","""""
"2363,""Sarģeļišķi"",""15809"",""6591"",""55.9152553"",""26.8652939"",""Labā"","""","""",""Daugavpils novads"",""Naujenes pagasts"","""""
"2364,""Sarģeļišķi"",""15810"",""6591"",""55.9154080"",""26.8660389"",""Kreisā"","""","""",""Daugavpils novads"",""Naujenes pagasts"","""""
"2365,""Sarkaņi"",""14684"",""4003"",""55.9926626"",""26.4618109"",""Kreisā"",""V679"","""",""Daugavpils novads"",""Vaboles pagasts"","""""
"2366,""Sarkaņi"",""14685"",""4003"",""55.9927255"",""26.4618776"",""Labā"",""V679"","""",""Daugavpils novads"",""Vaboles pagasts"","""""
"2367,""Sarma"",""11325"",""285"",""56.8957141"",""24.1474051"",""Labā"",""V1"",""Bauskas iela"",""Ķekavas novads"",""Ķekavas pagasts"",""Valdlauči"""
"2368,""Sarma"",""11319"",""285"",""56.8971524"",""24.1474443"",""Kreisā"",""V1"",""Bauskas iela"",""Ķekavas novads"",""Ķekavas pagasts"",""Valdlauči"""
"2369,""Saulaines"",""15155"",""5017"",""56.7094487"",""25.4935185"",""Labā"",""P79"","""",""Kokneses novads"",""Bebru pagasts"","""""
"2370,""Saulaines"",""15156"",""5017"",""56.7094951"",""25.4934080"",""Kreisā"",""P79"","""",""Kokneses novads"",""Bebru pagasts"","""""
"2371,""Saules prospekts"",""15811"",""6592"",""56.8212320"",""24.5899602"",""Labā"","""",""Vidus prospekts"",""Ogres novads"",""Ogres pilsēta"",""Ogre"""
"2372,""Sauleskalns"",""15183"",""5155"",""56.7524677"",""26.3636294"",""Kreisā"",""P82"","""",""Madonas novads"",""Praulienas pagasts"","""""
"2373,""Sauleskalns"",""15184"",""5155"",""56.7526367"",""26.3643677"",""Labā"",""P82"","""",""Madonas novads"",""Praulienas pagasts"","""""
"2374,""Saulīši"",""15812"",""6593"",""56.9302131"",""24.2624870"",""A/V"","""",""Aroniju iela"",""Ropažu novads"","""",""Dreiliņi"""
"2377,""Saulītes"",""13719"",""2443"",""57.5426833"",""27.0504834"",""Labā"",""V386"","""",""Alūksnes novads"",""Ziemera pagasts"","""""
"2378,""Saulītes"",""13720"",""2443"",""57.5428081"",""27.0500364"",""Kreisā"",""V386"","""",""Alūksnes novads"",""Ziemera pagasts"","""""
"2379,""Saulītes"",""13470"",""1884"",""56.5534121"",""25.5008973"",""Labā"",""V938"","""",""Jaunjelgavas novads"",""Staburaga pagasts"","""""
"2380,""Saulītes"",""13471"",""1884"",""56.5534321"",""25.5009100"",""Kreisā"",""V938"","""",""Jaunjelgavas novads"",""Staburaga pagasts"","""""
"2381,""Saulkalne"",""12984"",""565"",""56.8451049"",""24.4338982"",""Labā"","""","""",""Salaspils novads"",""Salaspils pagasts"",""Saulkalne"""
"2382,""Saulkalne II"",""12983"",""564"",""56.8460180"",""24.4376420"",""Labā"","""","""",""Salaspils novads"",""Salaspils pagasts"",""Saulkalne"""
"2383,""Sauna"",""14444"",""3739"",""56.3754510"",""26.6427840"",""Labā"",""V736"","""",""Preiļu novads"",""Saunas pagasts"","""""
"2384,""Saurieši"",""13890"",""2745"",""56.9121154"",""24.3644115"",""Labā"",""V33"","""",""Salaspils novads"",""Salaspils pagasts"","""""
"2385,""savijis2"",""15813"",""6597"",""56.4816945"",""24.3211158"",""Labā"","""","""",""Bauskas novads"",""Dāviņu pagasts"","""""
"2386,""savijis2"",""15814"",""6599"",""56.4817162"",""24.3220759"",""Kreisā"","""","""",""Bauskas novads"",""Dāviņu pagasts"","""""
"2387,""SCO"",""8439"",""6564"",""56.6416033"",""23.2628185"",""Kreisā"","""",""Uzvaras iela"",""Dobeles novads"",""Dobeles pilsēta"",""Dobele"""
"2388,""Segrumi"",""15082"",""4947"",""57.6926824"",""24.6602189"",""Labā"",""V116"","""",""Limbažu novads"",""Pāles pagasts"","""""
"2389,""Segrumi"",""15083"",""4947"",""57.6927512"",""24.6613930"",""Kreisā"",""V116"","""",""Limbažu novads"",""Pāles pagasts"","""""
"2390,""Seimaņi"",""14361"",""3631"",""56.5706323"",""27.9832724"",""Kreisā"",""V509"","""",""Ciblas novads"",""Līdumnieku pagasts"","""""
"2391,""Seimaņi"",""14362"",""3631"",""56.5707284"",""27.9833905"",""Labā"",""V509"","""",""Ciblas novads"",""Līdumnieku pagasts"","""""
"2392,""Sējas iela"",""15815"",""6600"",""56.9121059"",""24.0654088"",""Labā"","""",""Tēriņu iela"",""Rīga"","""","""""
"2393,""Sējas iela"",""15816"",""6600"",""56.9123317"",""24.0660563"",""Kreisā"","""",""Tēriņu iela"",""Rīga"","""","""""
"2394,""Sēkļa ezers"",""14414"",""3705"",""57.0065492"",""23.1421783"",""Kreisā"",""P131"","""",""Tukuma novads"",""Sēmes pagasts"","""""
"2395,""Sēkļa ezers"",""14415"",""3705"",""57.0067653"",""23.1420361"",""Labā"",""P131"","""",""Tukuma novads"",""Sēmes pagasts"","""""
"2396,""Selgas iela"",""15817"",""6603"",""57.2382840"",""24.3967522"",""Labā"",""V101"",""Rīgas iela"",""Saulkrastu novads"",""Saulkrastu pilsēta"","""""
"2397,""Selgas iela"",""15818"",""6603"",""57.2386914"",""24.3974958"",""Kreisā"",""V101"",""Rīgas iela"",""Saulkrastu novads"",""Saulkrastu pilsēta"","""""
"2398,""Seļekova"",""14900"",""4605"",""56.5679373"",""27.7394022"",""Labā"",""V508"","""",""Ciblas novads"",""Zvirgzdenes pagasts"","""""
"2399,""Seļekova"",""14901"",""4605"",""56.5679990"",""27.7390655"",""Kreisā"",""V508"","""",""Ciblas novads"",""Zvirgzdenes pagasts"","""""
"2400,""Sēļi"",""13136"",""938"",""56.4842222"",""23.8693009"",""Kreisā"",""V1054"","""",""Jelgavas novads"",""Vircavas pagasts"","""""
"2401,""Sēļi"",""13137"",""938"",""56.4842627"",""23.8691648"",""Labā"",""V1054"","""",""Jelgavas novads"",""Vircavas pagasts"","""""
"2402,""Senatnes"",""14042"",""2938"",""57.5115454"",""27.3717708"",""Kreisā"",""V392"","""",""Alūksnes novads"",""Pededzes pagasts"","""""
